clock,horizon_s,group,arm,objects,points,xy_epe_m,xyz_epe_m,predicted_speed_mps,all_support_fraction,quality_support_fraction
nominal,1.5,moving,surface_all_zero,135,12016,7.178944284786707,7.195444436522807,2.7241695761505547,0.35020397926687213,0.18293516428754159
nominal,1.5,moving,surface_quality_zero,135,12016,5.96179945332229,5.97266892752861,1.3775126619477536,0.35020397926687213,0.18293516428754159
nominal,1.5,moving,CV_surface_all_uncovered,135,12016,2.500973260824829,2.52390781404311,2.8083489254825857,0.35020397926687213,0.18293516428754159
nominal,1.5,moving,CV_surface_quality_uncovered,135,12016,2.312970403650037,2.335465840792034,2.5667286979290527,0.35020397926687213,0.18293516428754159
nominal,2.0,all,zero,359,39460,2.6136904585436485,2.6448302705164517,0.0,0.34103906240353105,0.19838519461199852
nominal,2.0,all,D,359,39460,1.6971111170890343,1.7254855957089534,0.7176942182060678,0.34103906240353105,0.19838519461199852
nominal,2.0,all,CRN_CV,359,39460,1.2446216460803774,1.2803780763674704,0.8823466907382665,0.34103906240353105,0.19838519461199852
nominal,2.0,all,CV_D_speed05,359,39460,1.1418134943955305,1.177724319011734,0.9516958852661879,0.34103906240353105,0.19838519461199852
nominal,2.0,all,surface_all_zero,359,39460,6.162803792684978,6.195462726494324,2.252997690247762,0.34103906240353105,0.19838519461199852
nominal,2.0,all,surface_quality_zero,359,39460,3.682513848493836,3.7119232592182767,0.804044582902911,0.34103906240353105,0.19838519461199852
nominal,2.0,all,CV_surface_all_uncovered,359,39460,2.2975162672203946,2.332002382221947,1.4991014172646882,0.34103906240353105,0.19838519461199852
nominal,2.0,all,CV_surface_quality_uncovered,359,39460,1.520309713524663,1.555301032307424,1.0653149463186387,0.34103906240353105,0.19838519461199852
nominal,2.0,stationary,zero,184,18544,0.05639980784753538,0.10424103325078357,0.0,0.32491643920813734,0.21677736258062008
nominal,2.0,stationary,D,184,18544,0.19624840643693475,0.2311511558675455,0.0885521566984818,0.32491643920813734,0.21677736258062008
