clock,horizon_s,group,arm,objects,points,xy_epe_m,xyz_epe_m,predicted_speed_mps,all_support_fraction,quality_support_fraction
nominal,1.5,stationary,CV_D_speed05,178,17942,0.07045622947322919,0.11186269711777318,0.021803796136286413,0.3221316409178846,0.21832441057630428
nominal,1.5,stationary,surface_all_zero,178,17942,2.4273191311579696,2.45965221843107,1.5992818641591455,0.3221316409178846,0.21832441057630428
nominal,1.5,stationary,surface_quality_zero,178,17942,0.8711975779934354,0.9097919027884995,0.5589784584949679,0.3221316409178846,0.21832441057630428
nominal,1.5,stationary,CV_surface_all_uncovered,178,17942,0.9631951262520041,1.000373768761707,0.6182307049466587,0.3221316409178846,0.21832441057630428
nominal,1.5,stationary,CV_surface_quality_uncovered,178,17942,0.3107959954632974,0.3504448389834468,0.18311773253059818,0.3221316409178846,0.21832441057630428
nominal,1.5,ambiguous,zero,45,8681,0.28606325702822577,0.30331728022894433,0.0,0.41063430115104177,0.1816982779722576
nominal,1.5,ambiguous,D,45,8681,0.3178536751741151,0.33866774848637665,0.10012698462522965,0.41063430115104177,0.1816982779722576
nominal,1.5,ambiguous,CRN_CV,45,8681,0.3107593725051718,0.3277755283540133,0.041099318000766494,0.41063430115104177,0.1816982779722576
nominal,1.5,ambiguous,CV_D_speed05,45,8681,0.3213269268676434,0.33827837308890707,0.05106796747902911,0.41063430115104177,0.1816982779722576
nominal,1.5,ambiguous,surface_all_zero,45,8681,6.079681907434492,6.118529902433837,3.9596275091151028,0.41063430115104177,0.1816982779722576
nominal,1.5,ambiguous,surface_quality_zero,45,8681,0.8996645210379334,0.9164138303698905,0.4477015435173356,0.41063430115104177,0.1816982779722576
nominal,1.5,ambiguous,CV_surface_all_uncovered,45,8681,1.5684952314518934,1.5875974240370974,0.8967129673294897,0.41063430115104177,0.1816982779722576
nominal,1.5,ambiguous,CV_surface_quality_uncovered,45,8681,0.4093978576661413,0.4261845569872539,0.11263299077484751,0.41063430115104177,0.1816982779722576
nominal,1.5,moving,zero,135,12016,4.954941410962016,4.9643916032547155,0.0,0.34194920319900934,0.17954287310970343
nominal,1.5,moving,D,135,12016,2.9361602798374036,2.953341671780205,1.7881890914313534,0.34194920319900934,0.17954287310970343
nominal,1.5,moving,CRN_CV,135,12016,2.106417565078973,2.128380053293279,2.311982965643991,0.34194920319900934,0.17954287310970343
nominal,1.5,moving,CV_D_speed05,135,12016,1.887403807459445,1.9098792744704787,2.489386894522534,0.34194920319900934,0.17954287310970343
nominal,1.5,moving,surface_all_zero,135,12016,7.148617478472744,7.165388867768433,2.664797502077838,0.34194920319900934,0.17954287310970343
nominal,1.5,moving,surface_quality_zero,135,12016,5.84652279276572,5.857493531915548,1.2883136887282414,0.34194920319900934,0.17954287310970343
nominal,1.5,moving,CV_surface_all_uncovered,135,12016,2.3536976227641047,2.3764532500953925,2.6700667205345594,0.34194920319900934,0.17954287310970343
nominal,1.5,moving,CV_surface_quality_uncovered,135,12016,2.152127070643394,2.1745212274135954,2.4541737868065874,0.34194920319900934,0.17954287310970343
nominal,2.0,all,zero,359,39460,2.6136904585436485,2.6448302705164517,0.0,0.3397802731672607,0.19854165866613846
nominal,2.0,all,D,359,39460,1.6971111170890343,1.7254855957089534,0.7176942182060678,0.3397802731672607,0.19854165866613846
