clock,horizon_s,group,arm,objects,points,xy_epe_m,xyz_epe_m,predicted_speed_mps,all_support_fraction,quality_support_fraction
nominal,2.0,all,surface_quality_zero,359,39460,2.5937836969235604,2.6209968678786284,0.44452789223914696,0.3417599623305583,0.2843776378600628
nominal,2.0,all,CV_surface_all_uncovered,359,39460,1.303295034135271,1.336550847911514,0.9988055080768614,0.3417599623305583,0.2843776378600628
nominal,2.0,all,CV_surface_quality_uncovered,359,39460,1.2555487581231584,1.2899424797703227,0.9559313889398235,0.3417599623305583,0.2843776378600628
nominal,2.0,stationary,zero,184,18544,0.05639980784753538,0.10424103325078357,0.0,0.32382522643614503,0.2735433955986148
nominal,2.0,stationary,D,184,18544,0.19624840643693475,0.2311511558675455,0.0885521566984818,0.32382522643614503,0.2735433955986148
nominal,2.0,stationary,CRN_CV,184,18544,0.09218211358629505,0.13787075522155973,0.01954449751352518,0.32382522643614503,0.2735433955986148
nominal,2.0,stationary,CV_D_speed05,184,18544,0.10102651980288725,0.14651756622308143,0.02417664324034262,0.32382522643614503,0.2735433955986148
nominal,2.0,stationary,surface_all_zero,184,18544,0.662584762242177,0.6978104210419235,0.31149352482807496,0.32382522643614503,0.2735433955986148
nominal,2.0,stationary,surface_quality_zero,184,18544,0.45790256193342,0.4973475156598707,0.20781355734249157,0.32382522643614503,0.2735433955986148
nominal,2.0,stationary,CV_surface_all_uncovered,184,18544,0.26539092103380474,0.30633729145963934,0.10763663241991016,0.32382522643614503,0.2735433955986148
nominal,2.0,stationary,CV_surface_quality_uncovered,184,18544,0.18836635184762382,0.23132749718866957,0.06880775428069304,0.32382522643614503,0.2735433955986148
nominal,2.0,ambiguous,zero,38,7898,0.3913189208920909,0.4076908536292404,0.0,0.3567232642814541,0.2997069083780339
nominal,2.0,ambiguous,D,38,7898,0.4331349735161667,0.4516406449766553,0.10278369867448622,0.3567232642814541,0.2997069083780339
nominal,2.0,ambiguous,CRN_CV,38,7898,0.41569086352548323,0.4317963248432377,0.035824298356056605,0.3567232642814541,0.2997069083780339
nominal,2.0,ambiguous,CV_D_speed05,38,7898,0.4277934217622428,0.443900680123506,0.0448340021737339,0.3567232642814541,0.2997069083780339
nominal,2.0,ambiguous,surface_all_zero,38,7898,1.1802906529970743,1.1957570687791352,0.4728766262054444,0.3567232642814541,0.2997069083780339
nominal,2.0,ambiguous,surface_quality_zero,38,7898,0.9215049819457446,0.9372754490676073,0.3313183118881062,0.3567232642814541,0.2997069083780339
nominal,2.0,ambiguous,CV_surface_all_uncovered,38,7898,0.5792717816925265,0.5950530821306266,0.13198693406584358,0.3567232642814541,0.2997069083780339
nominal,2.0,ambiguous,CV_surface_quality_uncovered,38,7898,0.5168345964339004,0.5326378949778313,0.09647203396753588,0.3567232642814541,0.2997069083780339
nominal,2.0,moving,zero,137,13018,6.6647240217468875,6.677528938389423,0.0,0.3616970859103975,0.2946768225054901
